,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455
290,128331.2,66007.576,29669.777,14079.967,7746.5078,6274.1582,56116.361,151336.07,44316.336,6001.0293,7362.9219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,99502.487,60672.428,30432.213,12670.256,8369.293,5640.957,14785.721,133245.86,156664.37,21406.682,7282.2744,9132.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,108802.68,75788.975,35619.221,16951.93,7589.2988,5938.1523,6187.8027,45918.529,225081.79,121916.65,11357.024,8850.0283,11648.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,120161.53,80253.494,34090.178,16006.516,10410.58,6591.3535,6352.6094,10684.693,125227.93,273018.19,64005.576,9813.5234,9982.4141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,120185.2,71031.135,37954.324,15256.994,11068.15,9001.1016,7347.6172,7954.7012,28321.933,240173.6,246083.61,39971.139,9549.9531,12311.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,133004.92,72270.6,36697.01,16500.996,10388.683,8859.8125,7519.6016,7662.2226,9800.3301,79926.052,352863.77,186877.99,21215.051,10484.033,15669.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,164532.02,80291.537,42710.851,18035.844,11546.383,9473.4473,9062.998,7871.6641,8525.0879,16463.637,190200.94,364193.7,109330.18,12982.141,11239.815,19770.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,145705.14,92441.705,36693.23,19392.445,11463.836,9134.8926,9593.7383,9176.8535,8555.6338,9595.7969,41270.418,311561.82,306995.92,53047.456,11062.996,14165.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,134462.89,79428.588,39011.201,18033.398,13474.328,9286.0742,9216.3418,10535.744,8787.5967,9021.7822,11793.325,123592.94,400179.71,211966.91,15893.815,11961.953,15430.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,158065.79,89836.336,45928.213,19586.197,13571.703,9825.8984,9075.1875,10965.918,10515.867,9745.3955,10217.942,29303.534,245618.48,420393.08,99425.712,12806.491,12754.459,16286.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
