290,13.4693441
294,10.4052534
298,8.4220897
302,6.91593015
306,5.68562412
310,4.93279409
314,4.20180953
318,3.6549623
322,3.21297705
326,2.82218921
330,2.45454574
334,2.23744285
338,2.03469145
342,1.86969221
346,1.73415101
350,1.58807957
354,1.49502778
358,1.40899956
362,1.32742596
366,1.25257504
370,1.19155264
374,1.14987767
378,1.10908067
382,1.07490373
386,1.04654205
390,1.01664388
394,1.01739597
398,1.0284493
402,1.03843236
406,1.04490805
410,1.05437469
414,1.05690861
418,1.05881071
422,1.05848062
426,1.05636668
430,1.05496597
434,1.0460695
438,1.03561819
442,1.02647102
446,1.01875687
450,1.00987411
454,0.999744534
458,1.00100672
462,1.01246011
466,1.02712464
470,1.03224063
474,1.02928853
478,1.0218972
482,1.01497316
486,1.010221
490,1.00614417
494,1.00518143
498,1.00451481
502,1.008026
506,1.01643431
510,1.02729666
514,1.03864336
518,1.05579412
522,1.07535553
526,1.09584248
530,1.11767805
534,1.14296877
538,1.16914189
542,1.19775832
546,1.22916079
550,1.26247358
554,1.30079889
558,1.34091425
562,1.38415825
566,1.42929256
570,1.47250235
574,1.52270389
578,1.57504559
582,1.63144004
586,1.69114661
590,1.75077105
594,1.81096411
598,1.8778913
602,1.94948316
606,2.02730691
610,2.1165669
614,2.21079373
618,2.30946279
622,2.42041028
626,2.54407692
630,2.67350864
634,2.82218015
638,2.98519111
642,3.17012572
646,3.37347639
650,3.58064365
654,3.71253502
658,3.84501445
662,3.99664605
666,4.17359078
670,4.36960602
674,4.58582795
678,4.81570101
682,5.0789485
686,5.380409
690,5.71003628
694,6.07496655
698,6.45626342
702,6.86683655
