,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,3.85E+04,2.53E+04,1.33E+04,9675.66664,1.06E+04,1.18E+04,1.37E+04,2.28E+04,1.65E+05,3.57E+05,9.61E+04,1.94E+04,1.66E+04,1.22E+05,1.46E+06,1.44E+06,1.28E+05,1571.79647,632.14249,440.02498,474.87496,686.75687,647.2703,230.38938,122.7135,92.45366,107.34318,79.75442,60.53135,79.96744,57.58907,65.8306,63.13977,58.18323,46.7355,54.60123,39.61168,46.49939,43.35481,50.42483,61.05239,56.83899,43.87559,45.91224,48.65926,57.50879
306,4.24E+04,2.64E+04,1.74E+04,1.20E+04,1.28E+04,1.46E+04,1.73E+04,2.26E+04,5.08E+04,3.14E+05,3.29E+05,4.85E+04,1.83E+04,1.71E+04,3.17E+05,1.87E+06,1.31E+06,5.25E+04,1371.62628,656.34806,421.5296,589.19832,877.57896,648.16197,191.02856,120.52668,120.93726,103.71651,96.57277,80.04116,81.62481,66.41826,56.68862,59.984,66.76256,62.00085,60.27361,52.01895,51.90016,52.93072,61.75551,49.20142,53.2715,48.52136,45.24388,58.73856
310,5.29E+04,3.51E+04,2.09E+04,1.54E+04,1.61E+04,1.80E+04,2.14E+04,2.61E+04,3.33E+04,1.19E+05,4.51E+05,2.26E+05,2.56E+04,1.70E+04,2.26E+04,6.07E+05,2.39E+06,1.01E+06,1.64E+04,1181.1363,698.60009,545.37075,723.00561,1017.37324,578.10125,187.72662,138.97071,133.21392,108.41667,106.27068,80.945,92.94421,80.84486,72.73477,70.41228,69.88891,64.54874,63.15338,71.53469,62.92712,70.11505,53.62844,68.32314,59.77775,44.72116,50.31718
314,6.15E+04,4.10E+04,2.31E+04,2.01E+04,2.02E+04,2.22E+04,2.55E+04,2.99E+04,3.57E+04,4.69E+04,2.51E+05,4.92E+05,1.11E+05,1.95E+04,1.78E+04,3.78E+04,1.13E+06,2.53E+06,6.86E+05,4787.984,1263.18449,711.86238,588.80695,929.01945,1184.16307,567.24929,188.97447,158.75643,147.01971,122.65739,125.38283,110.31806,82.85004,90.95429,72.82526,72.20526,80.50449,89.46462,64.16759,81.77438,85.99603,73.27349,62.64487,66.0502,59.20801,68.80254
318,7.00E+04,4.70E+04,3.13E+04,2.36E+04,2.36E+04,2.55E+04,3.00E+04,3.48E+04,4.15E+04,4.54E+04,7.85E+04,4.29E+05,3.96E+05,4.91E+04,1.98E+04,1.93E+04,8.40E+04,1.72E+06,2.57E+06,4.14E+05,3443.85452,1121.85654,683.16146,756.2211,1189.20987,1269.27594,473.8332,218.94021,169.82692,148.45902,135.16295,118.42035,112.99002,118.21693,93.91151,112.86959,92.68462,96.75503,81.75068,86.79682,83.39222,83.32649,63.81541,66.01822,78.94676,73.65711
322,7.99E+04,5.19E+04,3.52E+04,2.93E+04,2.75E+04,3.13E+04,3.62E+04,4.22E+04,4.75E+04,5.18E+04,5.40E+04,1.62E+05,5.62E+05,2.41E+05,2.81E+04,2.12E+04,2.10E+04,2.18E+05,2.30E+06,2.33E+06,2.16E+05,2718.6741,1065.15932,756.53316,887.53771,1519.41773,1321.67256,409.58658,237.58402,159.17429,145.33688,133.07959,134.11161,105.27972,105.97903,119.20636,93.21993,96.65264,86.76737,79.3311,87.18451,92.10311,82.55211,88.09131,87.5545,88.10678
