,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455
290,68024.125,50738.006,19818.465,11645.375,7559.5547,7393.5547,53818.726,140172.7,46433.09,10863.625,10981.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,65427.779,51107.787,27027.656,13551.328,8379.6016,8522.332,16684.619,128164.3,156200.5,29798.109,14427.391,13910.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,84022.163,53438.219,25344.973,16853.141,11360.82,11542.058,12260.42,50300.824,222359.83,126681.77,22382.498,16333.418,15373.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,85842.758,62773.443,28835.332,15721.555,13853.801,13066.805,15263.441,22960.41,132030.38,277011.02,80618.041,21664.404,17035.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,93623.597,70715.586,36464.254,21112.074,17481.746,19457.004,18543.808,23995.758,49962.738,253369.72,256516.77,56616.197,20155.311,17267.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,87631.674,66289.935,37546.344,25097.426,20544.156,22364.933,23501.57,28416.996,36452.308,108335.95,361514.34,202394.74,35928.39,18382.926,20898.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,109125.63,80302.699,44683.168,29020.93,25211.332,28593.668,29311.185,34153.81,41943.121,52541.568,219834.02,378535.83,125831.29,25624.841,18221.114,25491.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,119929.13,80658.301,50463.558,33208.433,30038.609,34095.633,35310.168,40950.885,47653.369,53854.814,84954.836,332095.85,324023.09,69301.737,21829.819,21397.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,125660.17,96889.203,58660.656,43104.117,37656.648,40586.379,44538.014,49606.392,59223.527,62005.275,66471.279,163382.81,422664.66,230230.27,33294.079,23961.082,22769.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,146784.82,96224.414,63796.789,50517.148,47146.211,49945.371,52876.611,60796.623,69664.371,74435.105,77610.598,89205.44,285432.97,443630.74,124919.59,31049.732,24725.546,24595.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,139615.26,127601.68,79312.933,58093.269,55181.019,57640.379,61411.973,69825.685,80390.627,87006.935,89252.267,85821.89,131751.54,417953.3,388403.19,81622.118,31402.038,26691.101,27122.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,165469.59,130487.97,90228.742,68188.09,65019.219,69001.957,72481.187,82076.047,93236.598,101687.56,104001.27,99563.937,96173.569,211346.66,535289.82,278309.09,55307.965,33307.214,28624.78,29843.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,147252.65,142705.7,106877.76,84044.969,80952.629,80208.711,85710.701,96876.033,109150.41,117501.95,120946.4,116737.07,107838.21,111891.27,338990.02,509072.61,168120.25,46303.138,35437.713,31386.111,32586.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,179725.18,156606.85,128906.52,103677.69,97366.933,100701.11,99141.871,112185.45,123879.96,133131.5,139203.61,135549.03,124918.34,111971.04,148177.06,479667.93,403986.08,97044.257,45326.597,38561.343,34673.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,174458.22,173022.6,146236.61,123722.48,116028.83,113827.33,116419.55,128985.77,143099.09,151427.77,157434.57,155406.6,146159.32,129901.93,118805.28,275051.45,552699.1,269312.39,64135.811,50048.898,41796.243,38437.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,188413.05,191554.2,179812.68,150656.19,142809.58,141700.4,140435.14,151549.75,162867.18,171091.16,179749.38,176938.21,168730.07,153566.55,136528.53,161303.01,436506.96,527735.06,151852.41,67187.827,55290.868,44889.898,42361.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,199036.62,203084.27,207391.4,182487.83,170058.78,169148.01,166313.84,175169.4,186412.16,195606.38,201619.65,202568.97,193738.28,179069.65,162722.22,154215.3,248161.69,583924.39,408158.52,112280.02,72636.195,59680.065,46520.482,45730.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,212949.9,219851.98,242358.89,212044.28,204358.81,200994.4,199346.9,204635.17,215087.73,222475.94,231261.24,229014.33,222666.91,207535.36,191165.17,178702.77,182448.95,388350.67,656754.52,275473.76,102148.53,78285.224,62423.305,50253.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,221110.1,253505.05,259417.07,259018.8,246759.03,238294.25,230085.06,238705.93,247002.12,252756.01,258076.99,255375.79,251705.17,237682.43,221653.53,210224.64,198088.14,231262.1,549678.44,549257.43,195612.33,102016.88,82225.627,63532.396,53106.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,243380.95,276409.93,287451.95,288153.29,281130.46,275829.81,271915.18,272425.75,278796.92,282021.68,289508.68,285042.9,281587.23,268258.76,252396.3,242711.03,229537.54,219052.09,314733.02,637959.51,413651.76,149702.87,104297.73,82597.276,62903.827,55159.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,234769.55,304826.65,337586.42,332239.41,326741.28,321564.75,315234.14,312221.09,316775.59,319769.27,321479.15,315672.53,311232.46,298607.39,285144.62,275109.91,262917.76,249052.64,246340.6,464803.27,623716.98,284888.94,133930.27,104430.03,81334.857,61230.656,55279.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
