230,0.06528
231,0.064198
232,0.063134
233,0.062087
234,0.061058
235,0.060046
236,0.059051
237,0.058073
238,0.05711
239,0.056164
240,0.055233
241,0.054317
242,0.053417
243,0.052532
244,0.051661
245,0.050805
246,0.049963
247,0.049135
248,0.048321
249,0.04752
250,0.046732
251,0.045958
252,0.045196
253,0.044447
254,0.04371
255,0.042986
256,0.042274
257,0.041573
258,0.040884
259,0.040206
260,0.03954
261,0.038885
262,0.03824
263,0.037606
264,0.036983
265,0.03637
266,0.035767
267,0.035175
268,0.034592
269,0.034018
270,0.033455
271,0.0329
272,0.032355
273,0.031819
274,0.031291
275,0.030773
276,0.030263
277,0.029761
278,0.029268
279,0.028783
280,0.028306
281,0.027837
282,0.027375
283,0.026922
284,0.026475
285,0.026037
286,0.025605
287,0.025181
288,0.024763
289,0.024353
290,0.024083
291,0.023651
292,0.023198
293,0.022823
294,0.022396
295,0.021943
296,0.021647
297,0.021239
298,0.020868
299,0.020527
300,0.020268
301,0.019874
302,0.019562
303,0.019243
304,0.01893
305,0.018569
306,0.018389
307,0.01808
308,0.017736
309,0.017518
310,0.017181
311,0.016876
312,0.016688
313,0.016391
314,0.016088
315,0.015887
316,0.015598
317,0.015258
318,0.015066
319,0.014786
320,0.014512
321,0.01429
322,0.014024
323,0.013785
324,0.013533
325,0.013344
326,0.0131
327,0.012805
328,0.012589
329,0.012372
330,0.012168
331,0.011971
332,0.011711
333,0.011509
334,0.011317
335,0.011087
336,0.010919
337,0.010707
338,0.010513
339,0.010359
340,0.010214
341,0.0099706
342,0.0097373
343,0.0096617
344,0.0094766
345,0.009318
346,0.0091237
347,0.0090272
348,0.0088448
349,0.0087095
350,0.0085495
351,0.0084421
352,0.0082986
353,0.0081358
354,0.0080165
355,0.0078798
356,0.0077258
357,0.0076299
358,0.0074725
359,0.0073645
360,0.0072402
361,0.0070815
362,0.0069558
363,0.0069118
364,0.0067044
365,0.0066373
366,0.0065188
367,0.0064141
368,0.0063028
369,0.0061886
370,0.0060834
371,0.0059632
372,0.0058882
373,0.0057806
374,0.0056685
375,0.0055692
376,0.0054633
377,0.005372
378,0.0052702
379,0.0052057
380,0.0050908
381,0.0050109
382,0.0049309
383,0.0048261
384,0.0047497
385,0.0046611
386,0.0045629
387,0.0044744
388,0.0044032
389,0.0043205
390,0.0042711
391,0.0041996
392,0.0041081
393,0.0040551
394,0.0039589
395,0.0038876
396,0.0038652
397,0.0037816
398,0.003727
399,0.0036436
400,0.0035907
401,0.0035385
402,0.0034543
403,0.0034065
404,0.0033542
405,0.0033025
406,0.0032566
407,0.0031885
408,0.0031389
409,0.0031236
410,0.0030443
411,0.0029696
412,0.002959
413,0.002877
414,0.0028426
415,0.0027843
416,0.002733
417,0.002705
418,0.0026365
419,0.0026173
420,0.0025639
421,0.0025202
422,0.0024637
423,0.0024363
424,0.0023892
425,0.0023515
426,0.0022992
427,0.0022523
428,0.0022498
429,0.0022146
430,0.0021371
431,0.0021144
432,0.0020897
433,0.0020497
434,0.0020197
435,0.0019821
436,0.0019569
437,0.0019385
438,0.0018923
439,0.0018558
440,0.0018275
441,0.0017947
442,0.001756
443,0.0017379
444,0.001709
445,0.0016669
446,0.0016506
447,0.0016306
448,0.0016049
449,0.0015732
450,0.0015354
451,0.0015112
452,0.0015089
453,0.0014796
454,0.0014561
455,0.001417
456,0.0014189
457,0.0013825
