595,0.00022098
596,0.00019941
597,0.00020481
598,0.00020818
599,0.00019123
600,0.00018783
601,0.00019302
602,0.00020454
603,0.00017877
604,0.00017006
605,0.00017892
606,0.00018699
607,0.00017056
608,0.00015878
609,0.00018372
610,0.00017952
611,0.00016991
612,0.00017302
613,0.00018225
614,0.00018387
615,0.00016164
616,0.00016044
617,0.00016295
618,0.00016061
619,0.00015453
620,0.00016257
621,0.00016154
622,0.00015398
623,0.00013653
624,0.00015032
625,0.00015404
626,0.00013935
627,0.00014051
628,0.00014391
629,0.00013945
630,0.0001323
631,0.00012949
632,0.00013938
633,0.00012817
634,0.00012195
635,0.00013512
636,0.00012874
637,0.00011756
638,0.00011014
639,0.00012289
640,0.00011869
641,0.0001221
642,0.00010649
643,0.00011202
644,0.00011511
645,0.00010583
646,9.6764e-05
647,0.00010642
648,0.00010938
649,9.6222e-05
650,9.1377e-05
651,9.5323e-05
652,9.4663e-05
653,9.0111e-05
654,8.6564e-05
655,9.0621e-05
656,8.8598e-05
657,7.6586e-05
658,7.5135e-05
659,8.3648e-05
660,8.2909e-05
661,7.1593e-05
662,8.1007e-05
663,8.5681e-05
664,6.9835e-05
665,6.3903e-05
666,7.4647e-05
667,7.0082e-05
668,7.5488e-05
669,6.863e-05
670,6.7347e-05
671,7.3068e-05
672,7.5118e-05
673,6.7765e-05
674,6.0351e-05
675,6.1768e-05
676,6.451e-05
677,5.4828e-05
678,5.8625e-05
679,6.2826e-05
680,5.7556e-05
681,6.052e-05
682,6.1932e-05
683,5.2393e-05
684,5.507e-05
685,5.4735e-05
686,5.7793e-05
687,4.3221e-05
688,5.94e-05
689,4.0936e-05
690,4.9415e-05
691,4.5938e-05
692,3.9968e-05
693,3.6257e-05
694,5.1792e-05
695,4.3298e-05
696,2.5555e-05
697,3.1191e-05
698,2.0645e-05
699,2.6602e-05
700,2.9776e-05
701,2.7535e-05
702,2.4116e-05
703,2.151e-05
704,1.6106e-05
705,8.3579e-06
706,2.2058e-05
707,1.8636e-05
708,7.0976e-06
709,1.9079e-05
710,1.554e-06
711,1e-09
712,1e-09
713,1.2429e-05
714,1e-09
715,1e-09
716,1e-09
717,1e-09
718,1e-09
719,1e-09
720,1e-09
721,1e-09
722,1e-09
723,1e-09
724,1e-09
725,1e-09
726,1e-09
727,1e-09
728,1e-09
729,1e-09
730,1e-09
731,1e-09
732,1e-09
733,1e-09
734,1e-09
735,1e-09
736,1e-09
737,1e-09
738,1e-09
739,1e-09
740,1e-09
741,1e-09
742,1e-09
743,1e-09
744,1e-09
745,1e-09
746,1e-09
747,1e-09
748,1.1881e-05
749,1.1973e-06
750,1.5937e-06
